__label__Action __label__Comedy	In the year 10001 BC a caveman runs away from a predator through a plain He then immediately gets into a fight with Wolf After defeating him the caveman then encounters the predator a sabertoothed gasolinedrinking Amy Winehouse who after checking her Facebook account informs him that the world will end on August 29 2008the release date of the movierevealing that their fate lies in a crystal skull The film flashforwards to the present treating the first scene as a dream sequence of Will He then finds out that his girlfriend Amy is having an affair with Flavor Flav and she breaks up with Will because he is not admitting his true feelings for her Later that day Will has a Super Duper Sweet Sixteen party at his house despite the fact he is twentyfive The guests are Juney Dr Phil Wills best friend Calvin and Anton Chigurh among others Seth and McLover are trying to steal the alcohol from the party and Calvins girlfriend Lisa requests Calvin to kill them but he realizes the distance is not clean Then the Beautiful Assassin suggests him to attempt to curve a bullet around the room to stop them but he accidentally kills Dr Phil Chigurh and the Beautiful Assassin in the process By then Amy arrives with her new boyfriend a Calvin Klein underwear model and the musical number Friends Forever is performed by high school kids an offkey Jessica Simpson and J T However the party comes to a halt when a strong movement shakes the room and lights go out A bulletin on the radio claims there is a meteor shower and it is the end of the world Will Juney Calvin and Lisa go outside during the shower and find Hannah Montana crushed by a meteor Even when she is caught between life and death she is still promoting her merchandise until her wig falls off revealing her as Miley Cyrus before she finally dies While this is occurring a kid wakes up Hancock and mouths at him to go save the world only to be knocked away as Hancock tries to escape from the city but hits his head on a streetlight and knocks himself out Soon after the city starts to freeze over and the group retreats to a garage for shelter They meet the Sex and the City gals who comment they are willing to fight for the place Then Juney and Carrie Bradshaw start a combat where Juney wins When she mentions that the calamities are caused by global warming Will replies to her that his dream about Amy Winehouse is maybe related Lisa says that she is getting cold and Calvin suggests they should take their clothes off but only the girls take them off and the guys stare in awe until Juneys water brokes Later Will has a dream where he confesses to Amy he is a jumper but when she tells him that she loves him she escapes but accidentally impales himself on Prince Caspians  sword and Caspian identifies him as the guy who ruined Star Wars After Wills dream ends the group chide with him because he does not commit his relationship with Amy The gang leaves the garage and Will gets a call from Amy where he admits his feelings for her but the call gets dropped and he decides to go to rescue Amy to her job but Lisa gets killed by a meteor While the others comfort a distraught Calvin the Enchanted Princess climbs out of a manhole and gets hit by a taxi with Calvin catching her as they immediately fall in love with each other Juney guesses that she is a Princess thrown out of her kingdom by an evil witch but the Princess explains that she is a demented homeless chick who lives in the sewers due to consuming lots and lots and lots of mindaltering enchanting drugs Prince Edwin challenges Calvin to a dance fight al Step Up 2 for the love of the Princess but then a tornado appears and Prince Edwin escapes Iron Man Hellboy and the Hulk attempts to fight the natural disaster but all are knocked down by cows that the twister sends When the group finds shelter Calvin gets a call on his shoe phone from Lisas mother who is informed about Lisas death and how Calvin has found someone hotter than Lisa Afterward they encounter rabid knockoffs of Alvin and the Chipmunks who start attacking the gang and eat Juneys flesh until she dies The Chipmunks then go after Will and Calvin and they trap them in a trash can fatally suffocating them as they attempt to escape On their way to the museum to save Amy who called to tell Will she is trapped under a statue they run into Batman who informs them that they must get to the evacuation buses by 9 pm  and mentions that there will be no chance of survival if they go to save Amy Learning that it is closer to nine than he thought Batman throws a rope which accidentally lands on a car that drags him away With time against them the Princess kills Speed Racer so they can hijack his Mach 5 and drive to the museum But before departing they hear someone giggling in the trunk and as they look inside they find Michael Jackson cuddled up with Spritle and ChimChim After Jackson closes the trunk they drive to the museum and they save Amy who reveals the Crystal Skull from Wills dream to be the only thing that can stop the end of the world As Will and Amy make their way to the altar Calvin and the Princess find that the museum doors are closed and all the artifacts have come alive including Kung Fu Panda who fights Calvin When Calvin makes out with the Princess after beating Kung Fu Panda he accidentally removes her wig and discovers that the Princess is actually a transvestite While this happens Kung Fu Panda takes out a katana and kills Calvin and the Enchanted Princess Meanwhile Will and Amy run into a nude Beowulf who fights with Will After Beowulf is defeated Will and Amy encounter Indiana Jones who accept to be Wills father Indiana tries to put the crystal skull on the altar but he has an accident Will does it instead and he averts further destruction The film ends with a wedding ceremony for Will and Amy being performed by The Guru Shitka Then all the characters start to sing the Dating song  a song about dating each other which sets off a chain ending with the Chipmunks
__label__Drama __label__Action __label__Crime	The film is set in Texas on the Mexico  United States border where Red  and Cat  are veteran US Border Patrol agents Smith  is another agent who arrives at their station after transferring from California While attempting to enforce the law Smith discovers corruption and a black market system within the force Meanwhile Smith also has to support a freespending wife  and he eventually succumbs to the fringe benefits revealed to him by his fellow agent Cat A chain of events follows in which Smith discovers the depth of what he has become involved in and he is forced to make a deadly decision
__label__Action __label__Documentary	In an exploration of the abstract and the extreme Second Nature is an examination of the natural boundaries of the human body Noah Sakamoto Patrick Rizzo and JM Duran star as the test subjects as they wield skateboards and blue suits to race down the roads of the High Sierras in California
__label__Drama __label__Action __label__Western	Set in Caldwell Kansas on the KansasOklahoma border the movie features cowboy Don Carver  as a tumbleweed  who decides to settle down after falling in love with Molly Lassiter Barbara Bedford  Carver decides to get in on the Cherokee Strip land rush but when hes arrested and parted from his new love hes in danger of missing the big race Lucien Littlefield plays a strong supporting role in the movie as Harts comic sidekick and best friend
__label__Drama __label__Action __label__Adventure __label__Comedy __label__Crime	Ai Lin  and her sister Ai Quan  are computer hackers assassins and espionage specialists who use their late fathers secret satellite technology to give them the advantage over their rivals and law enforcement They first assassinate the chairman of a top Chinese company After their successful mission Police Detective named Kong Yat Hung  is assigned to their case and is able to track them down The catandmouse chase becomes more complicated when Lin and Ai Quan become the targets of the very people who originally hired them Ai Quan has always been the assistant at home in the computer while Ai Lin the older and better assassin did the field work The arrangement made Ai Quan jealous She just wanted to do field work but she didnt know that Ai Lin was trying to protect her She thought Ai Lin refused her more active participation because she was less adept When Ai Lin fell in love and decided to give up her secret life to marry the sisters had a falling out Ai Quan wanted to continue contract killing to prove that she could be as good a killer as her older sister Yat Hung tracks Ai Quan to a bakery where she is buying birthday cake which leads to a frantic car chase Ai Quan is cornered by the police and calls her sister Ai Lin at home asking for her help At the same time though killers hired by the man who contracted the assassination in the beginning of the film attack Ai Lin at home and she is killed with Yat Hung being framed for her death Ai Quan offers Yat Hung a way to clear her name but only if she agrees help avenge Ai Lins death Left with no choice Yat Hung teams up with Ai Quan to find the true killer
__label__Action __label__Musical __label__Adventure __label__Comedy __label__Western	In 1916 the notorious bandit El Guapo  and his gang of thugs are collecting protection money from the small Mexican village of Santo Poco Carmen  daughter of the village leader searches for someone who can come to the rescue of her townspeople While visiting a small village church she remains to watch a silent film featuring The Three Amigos and believing them to be real heroes sends a telegram to Hollywood asking them to come and stop El Guapo However the telegraph operator edits her message down since she has very little money to pay for it Meanwhile Lucky Day  Dusty Bottoms  and Ned Nederlander  are Hollywood silent film actors who portray the heroic Amigos on screen When they demand a salary increase studio boss Harry Flugleman  fires them and evicts them from their studioowned housing Shortly afterward they receive Carmens telegram but misinterpret it as an invitation to make a show appearance with El Guapo After breaking into the studio to retrieve their costumes the Amigos head for Mexico Stopping at a cantina near Santo Poco they are mistaken for associates of a fastshooting German pilot  who is also looking for El Guapo and who arrived just before they did A relieved Carmen picks up the Amigos and takes them to the village where they are put up in the best house in town and treated very well The next morning when three of El Guapos men come to raid the village the Amigos do a Hollywoodstyle stunt show that leaves them very confused The bandits ride off making everyone think that the Amigos have defeated the enemy In reality the men inform El Guapo of what has happened and he decides to return in force the next day and kill the Amigos As the Germans real associates arrive at the cantina proving themselves just as adept with pistols as he is the village throws a boisterous celebration for the Amigos and their  victory The next morning El Guapo and his gang come to Santo Poco and call out the Amigos who confess that they have only been acting and are too scared to confront him after Lucky gets shot in the arm El Guapo allows his men to loot the village and kidnaps Carmen and the Amigos leave Santo Poco in disgrace With nothing waiting for them back home Ned persuades Lucky and Dusty to become reallife heroes and go after El Guapo Their first attempt to find his hideout fails but they spot a cargo plane and follow it to him the plane is flown by the German who has brought a shipment of rifles for the gang with his associates help Preparations are underway for El Guapos 40th birthday party and he plans to make Carmen his bride The Amigos try to sneak into the hideout with mixed results Lucky is captured and chained up in a dungeon Dusty crashes through a window and into Carmens room and Ned ends up stuck in the piata As Lucky frees himself and Dusty sneaks out only to be caught Ned falls loose and is also captured The German having idolized Neds quickdraw and gunspinning pistol skills since childhood challenges him to a shootout Ned wins killing the German and Lucky holds El Guapo at gunpoint long enough for Carmen and the Amigos to escapespaced ndashfirst on horseback then in the Germans plane Returning to Santo Poco with El Guapos entire army in pursuit they rally the villagers to stand up for themselves and plan a defense The bandits arrive in the seemingly empty village only to find themselves suddenly being shot at by Amigos from all sides and falling into hidden waterfilled trenches dug by the villagers Eventually all of El Guapos men either desert him or die in the gunfire and he takes a fatal wound as well As he lies dying the villagersspaced ndashall armed and wearing replicas of the Amigos costumesspaced ndashstep out to confront him El Guapo congratulates them on this plan then shoots Lucky in the foot and dies The villagers offer to give the Amigos all the money they have but the Amigos refuse it saying  that seeing justice done is enough of a reward for them They then ride off into the sunset
__label__Thriller __label__Action __label__Horror __label__Adventure	Shooting a documentary about a longlost Indian tribe on the Amazon River known as the Shirishama tribe director Terri Flores  and members of her crew including cameraman Danny Rich  production manager Denise Kalberg  sound engineer Gary Dixon  visionary Warren Westridge  anthropologist Professor Steven Cale  and captain of the boat Mateo  comes across stranded Paraguayan snake hunter Paul Sarone  and helps him believing he knows how to find the tribe they are searching for But Sarone acts strangely and the crew suspects something While trying to free the boats propeller from a rope Cale is stung in the throat by a wasp inside his scuba gear leaving him unconscious With that Sarone takes command of the boat and the crew They are then forced to help him achieve his true objective  hunting down and capturing a recordbreaking Green Anaconda he had been tracking Mateo is the first of the crew to be killed by the anaconda which strangles him to death near a boat where a poacher  had been killed at the beginning of the film The others try to find him while Gary sides with Sarone who promises if they help him find the anaconda he will help them get out alive Ironically Gary is killed next when they attempt to capture the anaconda The survivors overcome Sarone and tie him up When Denise attempts to kill Sarone he gets the edge and chokes her before dumping her body in the river where she drowns The anaconda returns and kills Westridge only to be shot dead and Sarone incapacitated by the newly awakened Cale  Danny punches Sarone knocking him into the river Later on Terri and Danny two of the surviving members of the crew are captured when Sarone catches up to them He dumps a bucket of monkey blood on them and then uses them as bait in an attempt to capture a second larger anaconda The anaconda wraps around Terri and Danny and begins to suffocate them They are caught in a net by Sarone but the snake breaks free Terri and Danny cut their bonds and slip away as Sarone himself is killed by the snake Terri finds a nest of baby anacondas in a building but the snake arrives and after regurgitating Sarones body chases her up a smoke stack The snake becomes trapped in the smoke stack whereupon Danny ignites a fire below and burns the snake alive As Terri and Danny recuperate on a nearby dock the snake appears one final time Danny beats the anaconda with an axe until it is finally dead Afterwards Terri and Danny reunite with Cale who begins to revive on the boat As they float down the river they accidentally locate the natives for whom they were originally searching They realize Sarone was right and begin filming their documentary as the movie ends
__label__Action	An orphan Raghav turns into a ruthless contract killer upon growing up However he falls for an ornithologist Bhavna and hides his true identity to her But soon Bhavna comes to know of his real identity when her brother who is a cop is assigned to solve a murder case which is committed by Raghav Will she forgive Raghav or will she leave him
__label__Thriller __label__Action __label__Mystery __label__Crime	Orin Boyd  is a cop who works in Detroits 21st precinct and his attitude and rough means of enforcing the law always end up annoying the precinct captain Frank Daniels  When a Michigan militant group try to kill the Vice President of the United States  Orin kills the militants Even though Orin saved the Vice Presidents life Frank does not like the way Orin did it so Frank transfers Orin to the 15th precinct  Detroits worst precinct Orins new captain former internal affairs officer Annette Mulcahy  knows of his reputation and she tells him that she will not tolerate it Annette sends Orin to an anger management class where he meets Henry Wayne Tom Arnold  the highstrung host of a local talk show called Detroit AM Despite this measure Orin does not change his ways of doing his job It is not long before he comes across local drug dealer Latrell Walker Earl DMX  and his fasttalking sidekick TK Johnson  doing a shady deal with a man named Matt Montini  After a brief fight Orin discovers that Montini has been working undercover trying to nail Walker and Orin messed it up and that does not sit well with Montinis musclebound partner Useldinger  Not all of the cops of the 15th precinct give Orin a hard time Sergeant Lewis Strutt  steps in to cool things down when Orin gets in a fight with Useldinger and George Clark  is assigned to be Orins partner After Orin stumbles upon the theft of 5000000 worth of heroin from Piper Tech a place where evidence is stored Orin and George begin focusing their efforts on Latrell and TK and also Shaun Rollins  whom Latrell has been visiting at the local jail Orin asks Henry to do some digging on Latrells background What Henry discovers is that Latrell is not a drug dealer Latrell is a computer expert and billionaire whose real name is Leon Rollins  he is Shaun Rollins brother Orin confronts Leon who explains that a group of corrupt cops were in danger of losing one of their drug dealers so the corrupt cops planted heroin on Shaun setting Shaun up to take the rap so they would not lose their dealer Leon shows a videotape that shows that Strutt is the leader of the group of corrupt cops who also include Montini and Useldinger and it was Strutt and his gang who stole the heroin from Piper Tech Leon and his friend Trish  have been videotaping some of the activities of Strutts gang hoping that it might help prove Shauns innocence and get him out of jail Orin meets with Annette at a parking lot and he gets in Annettes truck and tells Annette what is going on However Montini Useldinger and some other men show up and try to kill Orin and Annette Annette screeches out of the parking lot with Orin still in her truck Orin and Annette are chased and Annette is killed when her truck slams into the back of a bigger vehicle sending her into her trucks windshield Orin calls Frank and tells him that Strutt will be having a meeting at a warehouse in about an hour to sell the heroin that was stolen from Piper Tech Strutt plans to try to sell it to Leon and T K not knowing that Leon is working against him Frank promises that he will be there with some backup Orin goes to Georges house and tells George what is going on George agrees to help Orin At midnight in the warehouse Strutt is trying to sell the heroin to Leon when he realizes who Leon is and why Leon is working against him Orin and Frank show up and Strutt tells Frank to keep Orin under control Frank aims a gun at Orin Orin realizes that it is Frank who is behind everything Frank complains that his 40000ayear salary is not enough money for putting his life on the line every day That is why Frank has been heading the drug running operation as a way to make a lot of money Just as Frank is about to shoot Orin George blows open the door and barges in with backup including police chief Hinges  Gunfire erupts and T K gets shot in the leg Useldinger shoots Orin when he sneaks behind him and as he is about to shoot him again George shoots Useldinger dead Orin is fine because he was wearing a bulletproof vest Chief Hinges kills Frank by shooting him 4 times with a shotgun the last bullet hitting his neck Hinges yells out Youre fired Orin gets into a fight against Strutt and Leon gets into a fight against Montini After a swordfight Strutt grabs a case full of money and runs up to the roof where a helicopter is waiting for him and there is a rope ladder hanging from the helicopter Strutt starts climbing up the ladder and Orin grabs the ladder too Montini gets the upper hand in his fight with Leon after he damages Leons vision with cement powder However Leon manages to stab Montini in the leg with a piece of broken glass As the helicopter ladder is dragging Orin across the roof while Strutt is hanging on to the ladder Orin snags the ladder on one of the metal pipes thats sticking up out of the roof This makes the ladder snap off of the helicopter with Strutt still on the ladder Strutt and the ladder fall to the roof and Strutt is killed when he lands on a metal pipe that impales from his back and causes the exit wound to come through his chest Leon beats Montini up and when Montini tries to push Leon toward a metal spike thats sticking out of the wall Leon grabs Montini and forces Montini to the wall Montini dies when the spike goes through his throat and causes an exit wound through the back of his neck At dawn Leon gives Hinges a videotape that has a lot of the corruption on it hoping that the tape will help prove Shauns innocence Hinges thinks the courts will not care about the tape so Hinges had Shaun released from county about an hour before Orin decides to stay with the 15th precinct with George as his partner and T K becomes Henrys cohost
__label__Action	Thiru  is a young Airtel employee who has just moved into the familys new house in Tuticorin with his sister  mother  and grandmother  Their happiness is tinged with the grief of Thirus fathers recent demise before the construction could be completed Fate decrees that the entire family be placed in jeopardy when Thiru has a dustup with Pasupathy brother of the dreaded don of the waterfront mafia Varma  during the local elections The enraged don swears to kill Thiru agreeing to spare his life for just four days till the election ends at the request of his politician crony  who is all set to become the MLA The family flees but is captured and brought back to face the atrocities unleashed by Varmas goons
__label__Action	In an unknown location in the Nepalese Himalayas a young monk  is about to be crowned the Rimpoche of the monastery when a gang of black magicians led by an unnamed character  kidnap him It is revealed that the leader of the black magicians wishes to make a human sacrifice of the Rimpoche to attain invincibility The other monks in the monastery understand that the Rimpoches saviour will arrive from across the Himalayas to rescue him from the clutches of the black magicians In the meantime the young Rimpoche manages to escape from the clutches of the magicians and runs away to Kathmandu At the other end of the subcontinent in a small village in Kerala Ashokan  is an unemployed youth who with the other members of his club whiles his time away competing with his cousin Appukuttan  and his club in a series of trivial competitions Appukuttan finds himself on the losing side every time adding to his insecurity complex which leads him to suspect Ashokan of having an affair with his  fiance Damayanti played by Urvashi  When an astrologer predicts to his mother Sumathi  that Ashokan is likely to commit a murder if he remains in Kerala Ashokan is bundled away to Nepal to stay with his uncle Captain  Krishnankutty Menon  whom he hasnt met since childhood Unbeknownst to Ashokan Appukuttan flies to Nepal beforehand and establishes himself in Krishanankutty Menons  house masquerading as Ashokan Ashokan is cast out onto the streets of Kathmandu where he meets the Rimpoche and forms a friendship with the young lad  Appukuttan attempts to connive his way into marrying Kutty Mamas daughter Ashwati  mdash a researcher into Nepalese traditions and black magic at a university in Kathmandu But Ashokan with the Rimpoches assistance manages to cast doubt into the mind of Kutty Mama and win over Ashwati Ashokan and Ashwati then witness one of the black magicians minions kidnapping the Rimpoche Upon following the kidnapper they end up confronting the black magician himself In the ensuing melee the magician grievously wounds Ashwati and blinds Ashokan and leaves the two of them to their deaths in the forest Both of them are rescued by the adivasi tribe tasked with protecting the Rimpoches monastery Ashokan is then told of how he is the Chosen One and is trained by an adivasi teacher to overcome his blindness and become a warrior tasked with rescuing the Rimpoche In the meantime the jealous and suspicious Appukuttan follows Ashwati and Ashokan into the forest and is captured by a tribe of adivasis who torture him Ashokan then ventures into the magicians hideout rescues the Rimpoche and brings him back to the monastery The Rimpoche then aided by an ailing old monk restores Ashokans eyesight As the solar eclipse nears the monks begin the coronation of the Rimpoche The black magician rushes to the monastery to kill the Rimpoche before he is crowned But Ashokan stands in the black magicians way and in the climactic fight kills the latter Ashokan then discovers that Ashwati is not dead as he had previously feared Appukuttan makes a final appearance trained as a warrior by the adivasis who captured and tortured him In the comical fight that ensues Appukuttan is beaten up by Ashokan
__label__Drama __label__Action	A series of 12 2reel episodes each a separate and unrelated story relating the adventures of Christopher Race and his highpowered automobile The Scarlet Runner Each episode has a different cast except for the continuing role of Earle Williams
__label__Drama __label__Mystery __label__Crime	The story is loosely based on the reallife murders of civil rights workers in Mississippi in 1964 After the three are reported missing two FBI agents are sent to investigate the incident in rural Jessup County Mississippi  The two agents take completely different approaches Agent Alan Ward  a young liberal northerner takes a direct approach to the investigation Agent Rupert Anderson  a former Mississippi sheriff who understands the intricacies of race relations in the South takes a more subtle tack It is very hard for the two to work in the town as the local sheriffs office is linked to a major branch of the Ku Klux Klan and the agents cannot talk to the local black community due to their fear of Klan retaliation Slowly but steadily relations between the FBI and the local Jessup County sheriffs office deteriorate as do relations between Ward and Anderson Things boil over when the bodies are found and the deputy sheriff Clinton Pell  realizes that his wife gave their locations to Anderson and he assaults her When Anderson sees her in the hospital he storms off to confront Pell but is stopped by Ward After a brief scuffle the two agree that they will work together and bring down the Jessup County branch of the Ku Klux Klan using Andersons as yet untried approach The new tactics begin when the mayor is abducted He is taken to a remote shack and left on his own with a black man  wearing a rudimentary mask similar to those used by KKK members in the film Relating a story of how a young black man was castrated by the KKK he implies that the mayor will likewise be disfigured unless he talks by wielding a razor blade while relating the tale In reality the abductor is an FBI operative specially flown in to intimidate the mayor The mayor gives the operative a comprehensive description of the killings including the names of those involved although not admissible in court this information proves invaluable to Anderson and Ward and moves the investigation forward Anderson uses the new information to send fake invitations to the involved KKK parties who turn up for a meeting They soon realize its a set up and leave without discussing the murders The FBI who are eavesdropping home in on Lester Cowens a junior member of the outfit as being particularly nervous and unable to stop talking He is later picked up by the FBI and driven prominently around town to make it appear that he may be cooperating with them He then is dropped off in the black side of the segregated community to think about his position Anderson pays a visit to the barbershop where Deputy Sheriff Pell is getting a shave with a straight razor Anderson slips in the place of the barber allowing him to ensure that Pell stays still while Anderson threatens him nicking him with the razor Anderson then brutally beats Pell both for his role in the murders and his assault of his wife Ward waiting outside and unable to bear the ongoing beating attempts to go in he is stopped by the other FBI men Anderson has called in and he silently remembers his pledge to do things Andersons way Pell is left spinning in a barbers chair unconscious as Anderson leaves A nervous Lester Cowens is at home when his window is shot out On the lawn is a burning cross Cowens tries to flee in his truck but is caught by three hooded men who begin to hang him The FBI arrive rescue Cowens and chase the thugs to the sound of gunshots Out of sight the abductors stop running away and remove their masks to reveal that they are also FBI agents The ruse works Cowens believing his life is in danger because his KKK coconspirators think hell talk does just that The FBI now has evidence admissible in court and can prosecute the culprits They charge them with civil rights violations to ensure they will be tried at the federal level four of them had previously been convicted in a state court of firebombing a black mans home only to receive fiveyear suspended sentences Most are found guilty and receive sentences from three to ten years Sheriff Stuckey is acquitted The mayor who was not charged with anything hangs himself Pells wife returns to her home which has been completely ransacked She resolves to stay and rebuild her life free of her wicked husband The film concludes with a Sunday morning service on the site of a destroyed house of worship attended by both white and black churchgoers singing in unison Ward addresses Anderson as Rupert suggesting they are now on first name terms
__label__Drama __label__Thriller __label__Mystery __label__Horror __label__Adventure __label__Sci-Fi	In the middle of the southern Pacific Ocean a thousand feet below the surface what is believed to be an alien spacecraft is discovered after a ship laying transoceanic cable has its cable cut and the United States Navy investigates the cause The thickness of coral growth on the spaceship suggests that it has been there for almost 300 years A team made up of marine biologist Dr Beth Halperin  mathematician Dr Harry Adams  astrophysicist Dr Ted Fielding  psychologist Dr Norman Goodman  and US Navy Capt Harold Barnes  are tasked with investigating the spaceship The team  are housed in a stateoftheart underwater living environment called the Habitat during their stay on the ocean floor Upon entering the spaceship the team makes several discoveries The first is that the ship is not alien and that it is in fact an American spaceship They assume due to the years of coral growth and advanced technology that the craft is from the future The last date in the ships log 062143 does not indicate the specific century The last entry in the log details an Unknown  Event which depicts the ship apparently falling into a black hole resulting in its trip through time The ships mission apparently involved gathering objects from around the galaxy to bring back to Earth An item of particular interest is a large perfect sphere in the cargo hold It is suspended a few feet above the ground and has an impenetrable fluid surface which reflects its surroundings but not for some undetermined reason people Harry concludes from the classification of the event which sent the ship back that the Habitat crew is fated to die it would not have been an unknown event if they had lived to report about it he reasons Harry soon sneaks back to the spaceship and finds a way to enter the sphere Soon after a series of numericencoded messages begins to show up on the habitats computer screens and Harry and Ted are able to decipher the messages and converse with what appears to be an alien  which has been trapped in the sphere They soon discover that Jerry can hear everything they are saying aboard the Habitat Harrys entry into the sphere prevents the team from evacuating before the arrival of a powerful typhoon on the surface forcing them to stay below for almost a week A series of tragedies then befalls the crew Fletcher the navy technician is killed by aggressive Sea Nettles Later Edmunds corpse is found drifting near the station her body completely pulverised by what turns out to be a giant squid which returns to attack the station In the chaos that ensues Barnes is cut in half by a computer operated door and Ted is burned to death Sea snakes attack Norman though he is not injured Jerry is suspected to be the cause of these incidents Eventually only Harry Norman and Beth remain At this point they realize that they have all entered the world of the perfect sphere The Sphere has given them the power to manifest their thoughts into reality As such all of the disasters that had been plaguing them are the result of manifestations of the worst parts of their own minds The name Jerry turns out to have been erroneously decoded and is actually spelled Harry it is Harrys subconscious communicating with them through their computer system whenever he is asleep At that point Beths suicidal thoughts trigger a countdown to detonate the explosives that were brought along to clear away the coral They abandon the Habitat for the minisub but their fears manifest an illusion of the spacecraft around them Norman finally sees through the illusion and punches the minisubs emergency surfacing button The explosives destroy the habitat and the spaceship but  the sphere itself remains undamaged As the explosives detonate and create a huge blast wave below it the minisub rises to the surface to be quickly retrieved by the returning surface ships permitting the survivors to begin safe decompression once on board a navy ship The film ends with the three deciding to use their powers to erase their own memories before being debriefed in order to prevent the knowledge about the sphere from falling into the wrong hands Thus Harrys paradox in which they are alive yet no one has learned about the unknown event is resolved As they erase their memories the sphere emerges from the ocean and flies off into space
__label__Thriller __label__Mystery __label__Comedy __label__Romance __label__Crime	A romantic comedy They All Laughed is set in New York City largely filmed outdoors on the streets and tells the story of three private detectives investigating two beautiful women for infidelity The detectives eventually wind up romantically pursuing the women who turn the tables on them They All Laughed is an updating of La Ronde both in tone and theme Detective John Russo  attempts to cheat on his girlfriend country singer Christy Miller  with a blonde taxi driver  with the connivance of his colleague Arthur Brodsky  He has met the taxi driver en route from a meeting in which hes been assigned to follow Angela Niotes  wife of a European tycoon Detective Charles Rutledge  falls in love with Dolores Martin  whose husband has also hired him to spy on her Rutledge is cautioned against this infatuation by his buddy Arthur Feeling slighted by Russos infidelity Christy Miller throws herself at Rutledge but she ultimately falls in love with Dolores Martins extramarital paramour Jose  Russos pursuit of Angela leads him to fall in love with her
__label__Thriller __label__Drama __label__Mystery	Harry Caul  is a surveillance expert who runs his own company in San Francisco Highly respected by others in the profession Caul is obsessed with his own privacy his apartment is almost bare behind its triplelocked door and burglar alarm he uses pay phones to make calls claims to have no home telephone and his office is enclosed in wire mesh in a corner of a much larger warehouse Caul is utterly professional at work but finds personal contact extremely difficult because he is intensely secretive about even the most trivial aspects of his life Dense crowds make him feel uncomfortable and he is withdrawn and taciturn in more intimate social situations He is also reticent and obsessively secretive with work colleagues His appearance is nondescript except for his habit of wearing a translucent grey plastic raincoat almost everywhere he goes even when it is not raining Despite Cauls insistence that his professional code means that he is not responsible for the actual content of the conversations he records or for the use to which his clients put his surveillance activities he feels wracked by guilt over a past wiretap job which resulted in the murder of three people This sense of guilt is amplified by his devout Catholicism His one hobby is playing along to jazz records on a tenor saxophone in the privacy of his apartment Caul his colleague Stan  and some freelance associates have taken on the task of bugging the conversation of a couple  as they walk through crowded Union Square in San Francisco surrounded by a cacophony of background noise Amid the smalltalk the couple discuss fears that they are being watched and mention a discreet meeting at a hotel room in a few days The challenging task of recording this conversation is accomplished by multiple surveillance operatives located in different positions around the square After Caul has worked his magic on merging and filtering different tapes he produces a sound recording in which the words themselves become crystal clear but their actual meaning remains ambiguous Although Caul cannot understand the true meaning of the conversation he finds the cryptic nuances and emotional undercurrents contained within it deeply troubling Sensing danger Caul feels increasingly uneasy about what may happen to the couple once the client hears the tape He plays the tape again and again throughout the movie gradually refining its accuracy He concentrates on one key phrase hidden under the sound of a street musician Hed kill us if he had the chance Caul constantly reinterprets the speakers subtle emphasis on particular words in this phrase trying to figure out their meaning in the light of what he suspects and subsequently discovers Caul avoids handing in the tape to the aide  of the man who commissioned the surveillance  Afterwards he finds himself under increasing pressure from the clients aide and is himself followed tricked and bugged The tape of the conversation is eventually stolen from him in a moment when his guard is down Tormented by guilt over what he fears will happen to the couple Cauls desperate efforts to forestall tragedy ultimately fail To Cauls surprise it turns out that the conversation he had obsessed over might not mean what he thought it did the tragedy he had anticipated differs from the one which eventually occurs To Cauls surprise the Director was killed in a car accident however Caul knows that in fact he was murdered by the couple in the hotel they referred to in their conversation He now realizes that the statement He would kill us if he had the chance was a rationalization of the couples decision to kill him When a phone call informs Caul that We know that you know keep your mouth shut he believes his own apartment has been bugged and goes on a frantic search for the listening device tearing up walls and floorboards and ultimately destroying his apartment  to no avail The films end leaves him sitting amidst the wreckage playing one of the only things in his apartment left intact his saxophone
__label__Thriller __label__Mystery __label__Crime	The Astral Factor also released as The Invisible Strangler is a 1976 film horror film starring Stephanie Powers and Robert Foxworth Studying the paranormal allows a convicted strangler to make himself invisible to kill five women who testified against him at his trial Expand section
